#FILE	SEQUENCE	START	END	STRAND	GENE	COVERAGE	COVERAGE_MAP	GAPS	%COVERAGE	%IDENTITY	DATABASE	ACCESSION	PRODUCT	RESISTANCE
AI-5395_8_8_assembly.fasta	AI-5395_8_8_3	50567	51223	-	qnrS1_1	1-657/657	===============	0/0	100.00	100.00	resfinder	AB187515	qnrS1	Ciprofloxacin
AI-5395_8_8_assembly.fasta	AI-5395_8_8_3	54210	54692	+	dfrA14_5	1-483/483	===============	0/0	100.00	99.59	resfinder	DQ388123	dfrA14	Trimethoprim
AI-5395_8_8_assembly.fasta	AI-5395_8_8_3	57454	57870	-	fosA3_1	1-417/417	===============	0/0	100.00	100.00	resfinder	AB522970	fosA3	Fosfomycin
AI-5395_8_8_assembly.fasta	AI-5395_8_8_3	97670	98461	+	sul3_2	1-792/792	===============	0/0	100.00	100.00	resfinder	AJ459418	sul3	Sulfamethoxazole
AI-5395_8_8_assembly.fasta	AI-5395_8_8_3	100143	100944	-	ant(3'')-Ia_1	171-972/972	..=============	0/0	82.51	99.88	resfinder	X02340	ant(3'')-Ia	Streptomycin
AI-5395_8_8_assembly.fasta	AI-5395_8_8_3	111898	112713	-	aph(3')-Ia_3	1-816/816	===============	0/0	100.00	99.88	resfinder	EF015636	aph(3')-Ia	
AI-5395_9_9_assembly.fasta	AI-5395_9_9_1	730001	731233	-	mdf(A)_1	1-1233/1233	===============	0/0	100.00	99.92	resfinder	Y08743	mdf(A)	
AI-5395_9_9_assembly.fasta	AI-5395_9_9_2	921	1715	+	aph(3')-IIa_2	1-795/795	===============	0/0	100.00	100.00	resfinder	V00618	aph(3')-IIa	
AI-5395_9_9_assembly.fasta	AI-5395_9_9_2	4535	4951	-	fosA3_1	1-417/417	===============	0/0	100.00	100.00	resfinder	AB522970	fosA3	Fosfomycin
AI-5395_9_9_assembly.fasta	AI-5395_9_9_2	6089	6834	+	blaTEM-141_1	116-861/861	..=============	0/0	86.64	99.87	resfinder	AY956335	blaTEM-141	Amoxicillin;Ampicillin;Cephalothin;Piperacillin;Ticarcillin
AI-5395_9_9_assembly.fasta	AI-5395_9_9_2	7616	8491	-	blaCTX-M-55_1	1-876/876	===============	0/0	100.00	100.00	resfinder	DQ810789	blaCTX-M-55	Amoxicillin;Ampicillin;Aztreonam;Cefepime;Cefotaxime;Ceftazidime;Ceftriaxone;Piperacillin;Ticarcillin
AI-5395_9_9_assembly.fasta	AI-5395_9_9_4	43984	45609	-	mcr-1.1_1	1-1626/1626	===============	0/0	100.00	100.00	resfinder	KP347127	mcr-1.1	Colistin
